customer_id,state,state_full
5963,AR,Arkansas
5964,AR,Arkansas
5965,AR,Arkansas
5966,AR,Arkansas
5967,AR,Arkansas
5968,AR,Arkansas
5969,AR,Arkansas
5970,AR,Arkansas
5971,AR,Arkansas
5972,AR,Arkansas
5973,AR,Arkansas
5974,AR,Arkansas
5975,AR,Arkansas
5976,AR,Arkansas
5977,AR,Arkansas
5978,AR,Arkansas
5979,AR,Arkansas
5980,AR,Arkansas
5981,AR,Arkansas
5982,AR,Arkansas
5983,AR,Arkansas
5984,AR,Arkansas
5985,AR,Arkansas
5986,AR,Arkansas
5987,AR,Arkansas
5988,AR,Arkansas
5989,AR,Arkansas
5990,AR,Arkansas
5991,AR,Arkansas
5992,AR,Arkansas
5993,AR,Arkansas
5994,AR,Arkansas
5995,AR,Arkansas
5996,AR,Arkansas
5997,AR,Arkansas
5998,AR,Arkansas
5999,AR,Arkansas
6000,AR,Arkansas
6001,AR,Arkansas
6002,AR,Arkansas
6003,AR,Arkansas
6004,AR,Arkansas
6005,AR,Arkansas
6006,AR,Arkansas
6007,AR,Arkansas
6008,AR,Arkansas
6009,AR,Arkansas
6010,AR,Arkansas
6011,AR,Arkansas
6012,AR,Arkansas
6013,AR,Arkansas
6014,AR,Arkansas
6015,AR,Arkansas
6016,AR,Arkansas
6017,AR,Arkansas
6018,AR,Arkansas
6019,AR,Arkansas
6020,AR,Arkansas
1051,AZ,Arizona
1052,AZ,Arizona
1053,AZ,Arizona
1054,AZ,Arizona
1055,AZ,Arizona
1056,AZ,Arizona
1057,AZ,Arizona
1058,AZ,Arizona
1059,AZ,Arizona
1060,AZ,Arizona
1061,AZ,Arizona
1062,AZ,Arizona
1063,AZ,Arizona
1064,AZ,Arizona
1065,AZ,Arizona
1066,AZ,Arizona
1067,AZ,Arizona
1068,AZ,Arizona
1069,AZ,Arizona
1070,AZ,Arizona
1071,AZ,Arizona
1072,AZ,Arizona
1073,AZ,Arizona
1074,AZ,Arizona
1075,AZ,Arizona
1076,AZ,Arizona
1077,AZ,Arizona
1078,AZ,Arizona
1079,AZ,Arizona
1080,AZ,Arizona
1081,AZ,Arizona
1082,AZ,Arizona
1083,AZ,Arizona
1084,AZ,Arizona
1085,AZ,Arizona
1086,AZ,Arizona
1087,AZ,Arizona
1088,AZ,Arizona
1089,AZ,Arizona
1090,AZ,Arizona
1091,AZ,Arizona
1092,AZ,Arizona
1093,AZ,Arizona
1094,AZ,Arizona
1095,AZ,Arizona
1096,AZ,Arizona
1097,AZ,Arizona
1098,AZ,Arizona
1099,AZ,Arizona
1100,AZ,Arizona
1101,AZ,Arizona
1102,AZ,Arizona
1103,AZ,Arizona
1104,AZ,Arizona
1105,AZ,Arizona
1106,AZ,Arizona
1107,AZ,Arizona
1108,AZ,Arizona
1109,AZ,Arizona
1110,AZ,Arizona
1111,AZ,Arizona
1112,AZ,Arizona
1113,AZ,Arizona
1114,AZ,Arizona
1115,AZ,Arizona
1116,AZ,Arizona
1117,AZ,Arizona
1118,AZ,Arizona
1119,AZ,Arizona
1120,AZ,Arizona
5181,AZ,Arizona
5182,AZ,Arizona
5183,AZ,Arizona
5184,AZ,Arizona
5185,AZ,Arizona
5186,AZ,Arizona
5187,AZ,Arizona
5188,AZ,Arizona
5189,AZ,Arizona
5190,AZ,Arizona
5191,AZ,Arizona
5192,AZ,Arizona
5193,AZ,Arizona
5194,AZ,Arizona
5195,AZ,Arizona
5196,AZ,Arizona
5197,AZ,Arizona
5198,AZ,Arizona
5199,AZ,Arizona
5200,AZ,Arizona
5201,AZ,Arizona
5202,AZ,Arizona
5203,AZ,Arizona
5204,AZ,Arizona
5205,AZ,Arizona
5206,AZ,Arizona
5207,AZ,Arizona
5208,AZ,Arizona
5209,AZ,Arizona
5210,AZ,Arizona
5211,AZ,Arizona
5212,AZ,Arizona
5213,AZ,Arizona
5214,AZ,Arizona
5215,AZ,Arizona
5216,AZ,Arizona
5217,AZ,Arizona
5218,AZ,Arizona
5219,AZ,Arizona
5220,AZ,Arizona
5221,AZ,Arizona
5222,AZ,Arizona
5223,AZ,Arizona
5224,AZ,Arizona
5225,AZ,Arizona
5226,AZ,Arizona
5227,AZ,Arizona
5228,AZ,Arizona
5229,AZ,Arizona
5230,AZ,Arizona
5231,AZ,Arizona
5232,AZ,Arizona
5233,AZ,Arizona
5234,AZ,Arizona
5235,AZ,Arizona
5236,AZ,Arizona
5237,AZ,Arizona
5238,AZ,Arizona
5239,AZ,Arizona
5240,AZ,Arizona
5241,AZ,Arizona
5242,AZ,Arizona
5243,AZ,Arizona
5244,AZ,Arizona
5245,AZ,Arizona
5246,AZ,Arizona
5247,AZ,Arizona
5248,AZ,Arizona
5249,AZ,Arizona
5250,AZ,Arizona
9311,AZ,Arizona
9312,AZ,Arizona
9313,AZ,Arizona
9314,AZ,Arizona
9315,AZ,Arizona
9316,AZ,Arizona
9317,AZ,Arizona
9318,AZ,Arizona
9319,AZ,Arizona
9320,AZ,Arizona
9321,AZ,Arizona
9322,AZ,Arizona
9323,AZ,Arizona
9324,AZ,Arizona
9325,AZ,Arizona
9326,AZ,Arizona
9327,AZ,Arizona
9328,AZ,Arizona
9329,AZ,Arizona
9330,AZ,Arizona
9331,AZ,Arizona
9332,AZ,Arizona
9333,AZ,Arizona
9334,AZ,Arizona
9335,AZ,Arizona
9336,AZ,Arizona
9337,AZ,Arizona
9338,AZ,Arizona
9339,AZ,Arizona
9340,AZ,Arizona
9341,AZ,Arizona
9342,AZ,Arizona
9343,AZ,Arizona
9344,AZ,Arizona
9345,AZ,Arizona
9346,AZ,Arizona
9347,AZ,Arizona
9348,AZ,Arizona
9349,AZ,Arizona
9350,AZ,Arizona
9351,AZ,Arizona
9352,AZ,Arizona
9353,AZ,Arizona
9354,AZ,Arizona
9355,AZ,Arizona
9356,AZ,Arizona
9357,AZ,Arizona
9358,AZ,Arizona
9359,AZ,Arizona
9360,AZ,Arizona
9361,AZ,Arizona
9362,AZ,Arizona
9363,AZ,Arizona
9364,AZ,Arizona
9365,AZ,Arizona
9366,AZ,Arizona
9367,AZ,Arizona
9368,AZ,Arizona
9369,AZ,Arizona
9370,AZ,Arizona
9371,AZ,Arizona
9372,AZ,Arizona
9373,AZ,Arizona
9374,AZ,Arizona
9375,AZ,Arizona
9376,AZ,Arizona
9377,AZ,Arizona
9378,AZ,Arizona
9379,AZ,Arizona
9380,AZ,Arizona
4201,CA,California
4202,CA,California
4203,CA,California
4204,CA,California
4205,CA,California
4206,CA,California
4207,CA,California
4208,CA,California
4209,CA,California
4210,CA,California
4211,CA,California
4212,CA,California
4213,CA,California
4214,CA,California
4215,CA,California
4216,CA,California
4217,CA,California
4218,CA,California
4219,CA,California
4220,CA,California
4221,CA,California
4222,CA,California
4223,CA,California
4224,CA,California
4225,CA,California
4226,CA,California
4227,CA,California
4228,CA,California
4229,CA,California
4230,CA,California
4231,CA,California
4232,CA,California
4233,CA,California
4234,CA,California
4235,CA,California
4236,CA,California
4237,CA,California
4238,CA,California
4239,CA,California
4240,CA,California
4241,CA,California
4242,CA,California
4243,CA,California
4244,CA,California
4245,CA,California
4246,CA,California
4247,CA,California
4248,CA,California
4249,CA,California
4250,CA,California
4251,CA,California
4252,CA,California
4253,CA,California
4254,CA,California
4255,CA,California
4256,CA,California
4257,CA,California
4258,CA,California
4259,CA,California
4260,CA,California
4261,CA,California
4262,CA,California
4263,CA,California
4264,CA,California
4265,CA,California
4266,CA,California
4267,CA,California
4268,CA,California
4269,CA,California
4270,CA,California
8331,CA,California
8332,CA,California
8333,CA,California
8334,CA,California
8335,CA,California
8336,CA,California
8337,CA,California
8338,CA,California
8339,CA,California
8340,CA,California
8341,CA,California
8342,CA,California
8343,CA,California
8344,CA,California
8345,CA,California
8346,CA,California
8347,CA,California
8348,CA,California
8349,CA,California
8350,CA,California
8351,CA,California
8352,CA,California
8353,CA,California
8354,CA,California
8355,CA,California
8356,CA,California
8357,CA,California
8358,CA,California
8359,CA,California
8360,CA,California
8361,CA,California
8362,CA,California
8363,CA,California
8364,CA,California
8365,CA,California
8366,CA,California
8367,CA,California
8368,CA,California
8369,CA,California
8370,CA,California
8371,CA,California
8372,CA,California
8373,CA,California
8374,CA,California
8375,CA,California
8376,CA,California
8377,CA,California
8378,CA,California
8379,CA,California
8380,CA,California
8381,CA,California
8382,CA,California
8383,CA,California
8384,CA,California
8385,CA,California
8386,CA,California
8387,CA,California
8388,CA,California
8389,CA,California
8390,CA,California
8391,CA,California
8392,CA,California
8393,CA,California
8394,CA,California
8395,CA,California
8396,CA,California
8397,CA,California
8398,CA,California
8399,CA,California
8400,CA,California
4551,CO,Colorado
4552,CO,Colorado
4553,CO,Colorado
4554,CO,Colorado
4555,CO,Colorado
4556,CO,Colorado
4557,CO,Colorado
4558,CO,Colorado
4559,CO,Colorado
4560,CO,Colorado
4561,CO,Colorado
4562,CO,Colorado
4563,CO,Colorado
4564,CO,Colorado
4565,CO,Colorado
4566,CO,Colorado
4567,CO,Colorado
4568,CO,Colorado
4569,CO,Colorado
4570,CO,Colorado
4571,CO,Colorado
4572,CO,Colorado
4573,CO,Colorado
4574,CO,Colorado
4575,CO,Colorado
4576,CO,Colorado
4577,CO,Colorado
4578,CO,Colorado
4579,CO,Colorado
4580,CO,Colorado
4581,CO,Colorado
4582,CO,Colorado
4583,CO,Colorado
4584,CO,Colorado
4585,CO,Colorado
4586,CO,Colorado
4587,CO,Colorado
4588,CO,Colorado
4589,CO,Colorado
4590,CO,Colorado
4591,CO,Colorado
4592,CO,Colorado
4593,CO,Colorado
4594,CO,Colorado
4595,CO,Colorado
4596,CO,Colorado
4597,CO,Colorado
4598,CO,Colorado
4599,CO,Colorado
4600,CO,Colorado
4601,CO,Colorado
4602,CO,Colorado
4603,CO,Colorado
4604,CO,Colorado
4605,CO,Colorado
4606,CO,Colorado
4607,CO,Colorado
4608,CO,Colorado
4609,CO,Colorado
4610,CO,Colorado
4611,CO,Colorado
4612,CO,Colorado
4613,CO,Colorado
4614,CO,Colorado
4615,CO,Colorado
4616,CO,Colorado
4617,CO,Colorado
4618,CO,Colorado
4619,CO,Colorado
4620,CO,Colorado
8681,CO,Colorado
8682,CO,Colorado
8683,CO,Colorado
8684,CO,Colorado
8685,CO,Colorado
8686,CO,Colorado
8687,CO,Colorado
8688,CO,Colorado
8689,CO,Colorado
8690,CO,Colorado
8691,CO,Colorado
8692,CO,Colorado
8693,CO,Colorado
8694,CO,Colorado
8695,CO,Colorado
8696,CO,Colorado
8697,CO,Colorado
8698,CO,Colorado
8699,CO,Colorado
8700,CO,Colorado
8701,CO,Colorado
8702,CO,Colorado
8703,CO,Colorado
8704,CO,Colorado
8705,CO,Colorado
8706,CO,Colorado
8707,CO,Colorado
8708,CO,Colorado
8709,CO,Colorado
8710,CO,Colorado
8711,CO,Colorado
8712,CO,Colorado
8713,CO,Colorado
8714,CO,Colorado
8715,CO,Colorado
8716,CO,Colorado
8717,CO,Colorado
8718,CO,Colorado
8719,CO,Colorado
8720,CO,Colorado
8721,CO,Colorado
8722,CO,Colorado
8723,CO,Colorado
8724,CO,Colorado
8725,CO,Colorado
8726,CO,Colorado
8727,CO,Colorado
8728,CO,Colorado
8729,CO,Colorado
8730,CO,Colorado
8731,CO,Colorado
8732,CO,Colorado
8733,CO,Colorado
8734,CO,Colorado
8735,CO,Colorado
8736,CO,Colorado
8737,CO,Colorado
8738,CO,Colorado
8739,CO,Colorado
8740,CO,Colorado
8741,CO,Colorado
8742,CO,Colorado
8743,CO,Colorado
8744,CO,Colorado
8745,CO,Colorado
8746,CO,Colorado
8747,CO,Colorado
8748,CO,Colorado
8749,CO,Colorado
8750,CO,Colorado
1611,CT,Connecticut
1612,CT,Connecticut
1613,CT,Connecticut
1614,CT,Connecticut
1615,CT,Connecticut
1616,CT,Connecticut
1617,CT,Connecticut
1618,CT,Connecticut
1619,CT,Connecticut
1620,CT,Connecticut
1621,CT,Connecticut
1622,CT,Connecticut
1623,CT,Connecticut
1624,CT,Connecticut
1625,CT,Connecticut
1626,CT,Connecticut
1627,CT,Connecticut
1628,CT,Connecticut
1629,CT,Connecticut
1630,CT,Connecticut
1631,CT,Connecticut
1632,CT,Connecticut
1633,CT,Connecticut
1634,CT,Connecticut
1635,CT,Connecticut
1636,CT,Connecticut
1637,CT,Connecticut
1638,CT,Connecticut
1639,CT,Connecticut
1640,CT,Connecticut
1641,CT,Connecticut
1642,CT,Connecticut
1643,CT,Connecticut
1644,CT,Connecticut
1645,CT,Connecticut
1646,CT,Connecticut
1647,CT,Connecticut
1648,CT,Connecticut
1649,CT,Connecticut
1650,CT,Connecticut
1651,CT,Connecticut
1652,CT,Connecticut
1653,CT,Connecticut
1654,CT,Connecticut
1655,CT,Connecticut
1656,CT,Connecticut
1657,CT,Connecticut
1658,CT,Connecticut
1659,CT,Connecticut
1660,CT,Connecticut
1661,CT,Connecticut
1662,CT,Connecticut
1663,CT,Connecticut
1664,CT,Connecticut
1665,CT,Connecticut
1666,CT,Connecticut
1667,CT,Connecticut
1668,CT,Connecticut
1669,CT,Connecticut
1670,CT,Connecticut
1671,CT,Connecticut
1672,CT,Connecticut
1673,CT,Connecticut
1674,CT,Connecticut
1675,CT,Connecticut
1676,CT,Connecticut
1677,CT,Connecticut
1678,CT,Connecticut
1679,CT,Connecticut
1680,CT,Connecticut
5741,CT,Connecticut
5742,CT,Connecticut
5743,CT,Connecticut
5744,CT,Connecticut
5745,CT,Connecticut
5746,CT,Connecticut
5747,CT,Connecticut
5748,CT,Connecticut
5749,CT,Connecticut
5750,CT,Connecticut
5751,CT,Connecticut
5752,CT,Connecticut
5753,CT,Connecticut
5754,CT,Connecticut
5755,CT,Connecticut
5756,CT,Connecticut
5757,CT,Connecticut
5758,CT,Connecticut
5759,CT,Connecticut
5760,CT,Connecticut
5761,CT,Connecticut
5762,CT,Connecticut
5763,CT,Connecticut
5764,CT,Connecticut
5765,CT,Connecticut
5766,CT,Connecticut
5767,CT,Connecticut
5768,CT,Connecticut
5769,CT,Connecticut
5770,CT,Connecticut
5771,CT,Connecticut
5772,CT,Connecticut
5773,CT,Connecticut
5774,CT,Connecticut
5775,CT,Connecticut
5776,CT,Connecticut
5777,CT,Connecticut
5778,CT,Connecticut
5779,CT,Connecticut
5780,CT,Connecticut
5781,CT,Connecticut
5782,CT,Connecticut
5783,CT,Connecticut
5784,CT,Connecticut
5785,CT,Connecticut
5786,CT,Connecticut
5787,CT,Connecticut
5788,CT,Connecticut
5789,CT,Connecticut
5790,CT,Connecticut
5791,CT,Connecticut
5792,CT,Connecticut
5793,CT,Connecticut
5794,CT,Connecticut
5795,CT,Connecticut
5796,CT,Connecticut
5797,CT,Connecticut
5798,CT,Connecticut
5799,CT,Connecticut
5800,CT,Connecticut
5801,CT,Connecticut
5802,CT,Connecticut
5803,CT,Connecticut
5804,CT,Connecticut
5805,CT,Connecticut
5806,CT,Connecticut
5807,CT,Connecticut
5808,CT,Connecticut
5809,CT,Connecticut
5810,CT,Connecticut
9871,CT,Connecticut
9872,CT,Connecticut
9873,CT,Connecticut
9874,CT,Connecticut
9875,CT,Connecticut
9876,CT,Connecticut
9877,CT,Connecticut
9878,CT,Connecticut
9879,CT,Connecticut
9880,CT,Connecticut
9881,CT,Connecticut
9882,CT,Connecticut
9883,CT,Connecticut
9884,CT,Connecticut
9885,CT,Connecticut
9886,CT,Connecticut
9887,CT,Connecticut
9888,CT,Connecticut
9889,CT,Connecticut
9890,CT,Connecticut
9891,CT,Connecticut
9892,CT,Connecticut
9893,CT,Connecticut
9894,CT,Connecticut
9895,CT,Connecticut
9896,CT,Connecticut
9897,CT,Connecticut
9898,CT,Connecticut
9899,CT,Connecticut
9900,CT,Connecticut
9901,CT,Connecticut
9902,CT,Connecticut
9903,CT,Connecticut
9904,CT,Connecticut
9905,CT,Connecticut
9906,CT,Connecticut
9907,CT,Connecticut
9908,CT,Connecticut
9909,CT,Connecticut
9910,CT,Connecticut
9911,CT,Connecticut
9912,CT,Connecticut
9913,CT,Connecticut
9914,CT,Connecticut
9915,CT,Connecticut
9916,CT,Connecticut
9917,CT,Connecticut
9918,CT,Connecticut
9919,CT,Connecticut
9920,CT,Connecticut
9921,CT,Connecticut
9922,CT,Connecticut
9923,CT,Connecticut
9924,CT,Connecticut
9925,CT,Connecticut
9926,CT,Connecticut
9927,CT,Connecticut
9928,CT,Connecticut
9929,CT,Connecticut
9930,CT,Connecticut
9931,CT,Connecticut
9932,CT,Connecticut
9933,CT,Connecticut
9934,CT,Connecticut
9935,CT,Connecticut
9936,CT,Connecticut
9937,CT,Connecticut
9938,CT,Connecticut
9939,CT,Connecticut
9940,CT,Connecticut
4691,DE,Delaware
4692,DE,Delaware
4693,DE,Delaware
4694,DE,Delaware
4695,DE,Delaware
4696,DE,Delaware
4697,DE,Delaware
4698,DE,Delaware
4699,DE,Delaware
4700,DE,Delaware
4701,DE,Delaware
4702,DE,Delaware
4703,DE,Delaware
4704,DE,Delaware
4705,DE,Delaware
4706,DE,Delaware
4707,DE,Delaware
4708,DE,Delaware
4709,DE,Delaware
4710,DE,Delaware
4711,DE,Delaware
4712,DE,Delaware
4713,DE,Delaware
4714,DE,Delaware
4715,DE,Delaware
4716,DE,Delaware
4717,DE,Delaware
4718,DE,Delaware
4719,DE,Delaware
4720,DE,Delaware
4721,DE,Delaware
4722,DE,Delaware
4723,DE,Delaware
4724,DE,Delaware
4725,DE,Delaware
4726,DE,Delaware
4727,DE,Delaware
4728,DE,Delaware
4729,DE,Delaware
4730,DE,Delaware
4731,DE,Delaware
4732,DE,Delaware
4733,DE,Delaware
4734,DE,Delaware
4735,DE,Delaware
4736,DE,Delaware
4737,DE,Delaware
4738,DE,Delaware
4739,DE,Delaware
4740,DE,Delaware
4741,DE,Delaware
4742,DE,Delaware
4743,DE,Delaware
4744,DE,Delaware
4745,DE,Delaware
4746,DE,Delaware
4747,DE,Delaware
4748,DE,Delaware
4749,DE,Delaware
4750,DE,Delaware
4751,DE,Delaware
4752,DE,Delaware
4753,DE,Delaware
4754,DE,Delaware
4755,DE,Delaware
4756,DE,Delaware
4757,DE,Delaware
4758,DE,Delaware
4759,DE,Delaware
4760,DE,Delaware
8821,DE,Delaware
8822,DE,Delaware
8823,DE,Delaware
8824,DE,Delaware
8825,DE,Delaware
8826,DE,Delaware
8827,DE,Delaware
8828,DE,Delaware
8829,DE,Delaware
8830,DE,Delaware
8831,DE,Delaware
8832,DE,Delaware
8833,DE,Delaware
8834,DE,Delaware
8835,DE,Delaware
8836,DE,Delaware
8837,DE,Delaware
8838,DE,Delaware
8839,DE,Delaware
8840,DE,Delaware
8841,DE,Delaware
8842,DE,Delaware
8843,DE,Delaware
8844,DE,Delaware
8845,DE,Delaware
8846,DE,Delaware
8847,DE,Delaware
8848,DE,Delaware
8849,DE,Delaware
8850,DE,Delaware
8851,DE,Delaware
8852,DE,Delaware
8853,DE,Delaware
8854,DE,Delaware
8855,DE,Delaware
8856,DE,Delaware
8857,DE,Delaware
8858,DE,Delaware
8859,DE,Delaware
8860,DE,Delaware
8861,DE,Delaware
8862,DE,Delaware
8863,DE,Delaware
8864,DE,Delaware
8865,DE,Delaware
8866,DE,Delaware
8867,DE,Delaware
8868,DE,Delaware
8869,DE,Delaware
8870,DE,Delaware
8871,DE,Delaware
8872,DE,Delaware
8873,DE,Delaware
8874,DE,Delaware
8875,DE,Delaware
8876,DE,Delaware
8877,DE,Delaware
8878,DE,Delaware
8879,DE,Delaware
8880,DE,Delaware
8881,DE,Delaware
8882,DE,Delaware
8883,DE,Delaware
8884,DE,Delaware
8885,DE,Delaware
8886,DE,Delaware
8887,DE,Delaware
8888,DE,Delaware
8889,DE,Delaware
8890,DE,Delaware
4831,FL,Florida
4832,FL,Florida
4833,FL,Florida
4834,FL,Florida
4835,FL,Florida
4836,FL,Florida
4837,FL,Florida
4838,FL,Florida
4839,FL,Florida
4840,FL,Florida
4841,FL,Florida
4842,FL,Florida
4843,FL,Florida
4844,FL,Florida
4845,FL,Florida
4846,FL,Florida
4847,FL,Florida
4848,FL,Florida
4849,FL,Florida
4850,FL,Florida
4851,FL,Florida
4852,FL,Florida
4853,FL,Florida
4854,FL,Florida
4855,FL,Florida
4856,FL,Florida
4857,FL,Florida
4858,FL,Florida
4859,FL,Florida
4860,FL,Florida
4861,FL,Florida
4862,FL,Florida
4863,FL,Florida
4864,FL,Florida
4865,FL,Florida
4866,FL,Florida
4867,FL,Florida
4868,FL,Florida
4869,FL,Florida
4870,FL,Florida
4871,FL,Florida
4872,FL,Florida
4873,FL,Florida
4874,FL,Florida
4875,FL,Florida
4876,FL,Florida
4877,FL,Florida
4878,FL,Florida
4879,FL,Florida
4880,FL,Florida
4881,FL,Florida
4882,FL,Florida
4883,FL,Florida
4884,FL,Florida
4885,FL,Florida
4886,FL,Florida
4887,FL,Florida
4888,FL,Florida
4889,FL,Florida
4890,FL,Florida
4891,FL,Florida
4892,FL,Florida
4893,FL,Florida
4894,FL,Florida
4895,FL,Florida
4896,FL,Florida
4897,FL,Florida
4898,FL,Florida
4899,FL,Florida
4900,FL,Florida
8961,FL,Florida
8962,FL,Florida
8963,FL,Florida
8964,FL,Florida
8965,FL,Florida
8966,FL,Florida
8967,FL,Florida
8968,FL,Florida
8969,FL,Florida
8970,FL,Florida
8971,FL,Florida
8972,FL,Florida
8973,FL,Florida
8974,FL,Florida
8975,FL,Florida
8976,FL,Florida
8977,FL,Florida
8978,FL,Florida
8979,FL,Florida
8980,FL,Florida
8981,FL,Florida
8982,FL,Florida
8983,FL,Florida
8984,FL,Florida
8985,FL,Florida
8986,FL,Florida
8987,FL,Florida
8988,FL,Florida
8989,FL,Florida
8990,FL,Florida
8991,FL,Florida
8992,FL,Florida
8993,FL,Florida
8994,FL,Florida
8995,FL,Florida
8996,FL,Florida
8997,FL,Florida
8998,FL,Florida
8999,FL,Florida
9000,FL,Florida
9001,FL,Florida
9002,FL,Florida
9003,FL,Florida
9004,FL,Florida
9005,FL,Florida
9006,FL,Florida
9007,FL,Florida
9008,FL,Florida
9009,FL,Florida
9010,FL,Florida
9011,FL,Florida
9012,FL,Florida
9013,FL,Florida
9014,FL,Florida
9015,FL,Florida
9016,FL,Florida
9017,FL,Florida
9018,FL,Florida
9019,FL,Florida
9020,FL,Florida
9021,FL,Florida
9022,FL,Florida
9023,FL,Florida
9024,FL,Florida
9025,FL,Florida
9026,FL,Florida
9027,FL,Florida
9028,FL,Florida
9029,FL,Florida
9030,FL,Florida
1331,GA,Georgia
1332,GA,Georgia
1333,GA,Georgia
1334,GA,Georgia
1335,GA,Georgia
1336,GA,Georgia
1337,GA,Georgia
1338,GA,Georgia
1339,GA,Georgia
1340,GA,Georgia
1341,GA,Georgia
1342,GA,Georgia
1343,GA,Georgia
1344,GA,Georgia
1345,GA,Georgia
1346,GA,Georgia
1347,GA,Georgia
1348,GA,Georgia
1349,GA,Georgia
1350,GA,Georgia
1351,GA,Georgia
1352,GA,Georgia
1353,GA,Georgia
1354,GA,Georgia
1355,GA,Georgia
1356,GA,Georgia
1357,GA,Georgia
1358,GA,Georgia
1359,GA,Georgia
1360,GA,Georgia
1361,GA,Georgia
1362,GA,Georgia
1363,GA,Georgia
1364,GA,Georgia
1365,GA,Georgia
1366,GA,Georgia
1367,GA,Georgia
1368,GA,Georgia
1369,GA,Georgia
1370,GA,Georgia
1371,GA,Georgia
1372,GA,Georgia
1373,GA,Georgia
1374,GA,Georgia
1375,GA,Georgia
1376,GA,Georgia
1377,GA,Georgia
1378,GA,Georgia
1379,GA,Georgia
1380,GA,Georgia
1381,GA,Georgia
1382,GA,Georgia
1383,GA,Georgia
1384,GA,Georgia
1385,GA,Georgia
1386,GA,Georgia
1387,GA,Georgia
1388,GA,Georgia
1389,GA,Georgia
1390,GA,Georgia
1391,GA,Georgia
1392,GA,Georgia
1393,GA,Georgia
1394,GA,Georgia
1395,GA,Georgia
1396,GA,Georgia
1397,GA,Georgia
1398,GA,Georgia
1399,GA,Georgia
1400,GA,Georgia
5461,GA,Georgia
5462,GA,Georgia
5463,GA,Georgia
5464,GA,Georgia
5465,GA,Georgia
5466,GA,Georgia
5467,GA,Georgia
5468,GA,Georgia
5469,GA,Georgia
5470,GA,Georgia
5471,GA,Georgia
5472,GA,Georgia
5473,GA,Georgia
5474,GA,Georgia
5475,GA,Georgia
5476,GA,Georgia
5477,GA,Georgia
5478,GA,Georgia
5479,GA,Georgia
5480,GA,Georgia
5481,GA,Georgia
5482,GA,Georgia
5483,GA,Georgia
5484,GA,Georgia
5485,GA,Georgia
5486,GA,Georgia
5487,GA,Georgia
5488,GA,Georgia
5489,GA,Georgia
5490,GA,Georgia
5491,GA,Georgia
5492,GA,Georgia
5493,GA,Georgia
5494,GA,Georgia
5495,GA,Georgia
5496,GA,Georgia
5497,GA,Georgia
5498,GA,Georgia
5499,GA,Georgia
5500,GA,Georgia
5501,GA,Georgia
5502,GA,Georgia
5503,GA,Georgia
5504,GA,Georgia
5505,GA,Georgia
5506,GA,Georgia
5507,GA,Georgia
5508,GA,Georgia
5509,GA,Georgia
5510,GA,Georgia
5511,GA,Georgia
5512,GA,Georgia
5513,GA,Georgia
5514,GA,Georgia
5515,GA,Georgia
5516,GA,Georgia
5517,GA,Georgia
5518,GA,Georgia
5519,GA,Georgia
5520,GA,Georgia
5521,GA,Georgia
5522,GA,Georgia
5523,GA,Georgia
5524,GA,Georgia
5525,GA,Georgia
5526,GA,Georgia
5527,GA,Georgia
5528,GA,Georgia
5529,GA,Georgia
5530,GA,Georgia
9591,GA,Georgia
9592,GA,Georgia
9593,GA,Georgia
9594,GA,Georgia
9595,GA,Georgia
9596,GA,Georgia
9597,GA,Georgia
9598,GA,Georgia
9599,GA,Georgia
9600,GA,Georgia
9601,GA,Georgia
9602,GA,Georgia
9603,GA,Georgia
9604,GA,Georgia
9605,GA,Georgia
9606,GA,Georgia
9607,GA,Georgia
9608,GA,Georgia
9609,GA,Georgia
9610,GA,Georgia
9611,GA,Georgia
9612,GA,Georgia
9613,GA,Georgia
9614,GA,Georgia
9615,GA,Georgia
9616,GA,Georgia
9617,GA,Georgia
9618,GA,Georgia
9619,GA,Georgia
9620,GA,Georgia
9621,GA,Georgia
9622,GA,Georgia
9623,GA,Georgia
9624,GA,Georgia
9625,GA,Georgia
9626,GA,Georgia
9627,GA,Georgia
9628,GA,Georgia
9629,GA,Georgia
9630,GA,Georgia
9631,GA,Georgia
9632,GA,Georgia
9633,GA,Georgia
9634,GA,Georgia
9635,GA,Georgia
9636,GA,Georgia
9637,GA,Georgia
9638,GA,Georgia
9639,GA,Georgia
9640,GA,Georgia
9641,GA,Georgia
9642,GA,Georgia
9643,GA,Georgia
9644,GA,Georgia
9645,GA,Georgia
9646,GA,Georgia
9647,GA,Georgia
9648,GA,Georgia
9649,GA,Georgia
9650,GA,Georgia
9651,GA,Georgia
9652,GA,Georgia
9653,GA,Georgia
9654,GA,Georgia
9655,GA,Georgia
9656,GA,Georgia
9657,GA,Georgia
9658,GA,Georgia
9659,GA,Georgia
9660,GA,Georgia
2451,HI,Hawaii
2452,HI,Hawaii
2453,HI,Hawaii
2454,HI,Hawaii
2455,HI,Hawaii
2456,HI,Hawaii
2457,HI,Hawaii
2458,HI,Hawaii
2459,HI,Hawaii
2460,HI,Hawaii
2461,HI,Hawaii
2462,HI,Hawaii
2463,HI,Hawaii
2464,HI,Hawaii
2465,HI,Hawaii
2466,HI,Hawaii
2467,HI,Hawaii
2468,HI,Hawaii
2469,HI,Hawaii
2470,HI,Hawaii
2471,HI,Hawaii
2472,HI,Hawaii
2473,HI,Hawaii
2474,HI,Hawaii
2475,HI,Hawaii
2476,HI,Hawaii
2477,HI,Hawaii
2478,HI,Hawaii
