order_id,order_item_id,product_id,price_at_purchase,quantity
12018,15168,1888,1.13,1
4384,15871,1889,5.67,1
3843,1267,1893,499.46,1
3231,1188,1894,609.11,1
2674,16286,1895,8.46,1
5498,15089,1895,0.49,1
1,1129,1896,96.99,1
3074,1463,1896,857.76,1
6123,1107,1896,760.27,1
12696,15087,1896,0.48,1
718,15061,1897,0.33,1
4869,15254,1898,1.78,1
13482,1419,1898,852.24,1
3888,15189,1899,1.26,1
8464,16047,1899,6.71,1
97,15452,1902,3.06,1
11869,16098,1902,7.05,1
3980,15270,1906,1.84,1
12490,15665,1906,4.32,1
12517,16220,1909,7.93,1
1907,1242,1910,365.09,1
12201,15943,1910,6.11,1
2382,16399,1912,9.18,1
5318,16350,1912,8.9,1
5868,15465,1915,3.12,1
9836,15720,1915,4.67,1
10163,15988,1917,6.36,1
7518,16378,1919,9.07,1
4505,1222,1920,857.86,1
7276,16042,1920,6.67,1
1631,15764,1923,4.97,1
9511,16228,1925,8.01,1
13957,1215,1925,299.62,1
4190,15327,1929,2.17,1
5930,16478,1930,9.81,1
6220,1351,1930,36.87,1
14137,1422,1931,502.25,1
7160,16165,1933,7.49,1
8626,16309,1933,8.67,1
12388,16377,1935,9.05,1
3244,1201,1936,182.8,1
12108,1464,1937,549.97,1
6883,15641,1938,4.15,1
12112,15559,1939,3.67,1
3259,15178,1940,1.19,1
9643,16204,1940,7.82,1
12064,1230,1940,778.15,1
4476,15801,1941,5.25,1
3406,1281,1942,643.86,1
5137,15187,1942,1.23,1
8994,15912,1942,5.89,1
8994,1393,1942,177.56,1
10042,16132,1943,7.26,1
11721,15305,1943,2.03,1
9592,1466,1945,737.08,1
14813,15143,1946,1,1
5355,1005,1947,295.23,1
12107,16458,1947,9.6,1
5184,15127,1949,0.88,1
7592,1081,1949,777.16,1
12070,15219,1949,1.47,1
5967,1334,1951,97.84,1
7093,16511,1951,10,1
13317,16200,1951,7.78,1
670,15150,1952,1.04,1
10080,1180,1954,687.37,1
2587,15876,1955,5.7,1
8768,1206,1956,101.41,1
11137,1347,1956,465.51,1
1471,15214,1958,1.43,1
12865,15802,1958,5.26,1
13438,1115,1958,928.51,1
357,16225,1959,7.96,1
7345,1147,1960,757.94,1
4260,15609,1961,3.98,1
13823,16488,1961,9.86,1
14550,16380,1962,9.08,1
2008,15298,1964,1.99,1
13039,15776,1964,5.04,1
4898,16168,1965,7.5,1
812,15907,1966,5.86,1
13768,15314,1967,2.08,1
14433,15318,1967,2.1,1
5039,16467,1970,9.69,1
7569,15045,1971,0.25,1
7473,15136,1972,0.93,1
7845,16489,1975,9.86,1
7150,15257,1976,1.8,1
1769,15778,1978,5.05,1
792,15962,1979,6.22,1
11682,15632,1979,4.1,1
13815,1409,1981,35.04,1
10231,15719,1982,4.66,1
13916,1109,1982,983.79,1
7249,15228,1983,1.57,1
11185,16207,1984,7.84,1
13857,16316,1984,8.71,1
13857,1453,1984,474.15,1
8044,15796,1985,5.22,1
6342,15825,1987,5.37,1
5415,15216,1990,1.44,1
12864,1116,1990,767.41,1
13935,16239,1990,8.07,1
12306,1285,1991,549.71,1
11940,16230,1995,8.02,1
6513,15467,1996,3.14,1
10009,16501,1996,9.92,1
10192,15094,1997,0.55,1
1418,15514,1998,3.48,1
4046,16482,1999,9.82,1
4109,16191,1999,7.71,1
13037,2456,3,274.79,2
651,2596,5,279.63,2
3255,16628,5,10.77,2
12241,2029,6,654.05,2
229,2394,7,379.74,2
104,1626,8,824.2,2
6496,2642,8,577.18,2
6307,17248,9,14.94,2
12132,2664,9,590.53,2
13597,2210,9,339.61,2
1037,17838,11,18.82,2
11244,2367,12,104.5,2
4586,16703,13,11.19,2
3744,17298,14,15.25,2
13766,1542,14,437.76,2
8737,16550,15,10.27,2
8737,1755,15,324,2
7172,16815,16,11.99,2
10857,17854,17,18.9,2
608,16702,18,11.19,2
1724,17677,19,17.7,2
3067,2120,21,130.55,2
4539,2653,21,628.81,2
11184,17619,21,17.24,2
595,2435,22,500.47,2
8164,2672,22,599.82,2
4576,16928,23,12.9,2
11308,1688,23,947.76,2
8817,2451,24,767.58,2
13758,17264,24,15.05,2
6947,2287,25,412.69,2
9185,2893,25,935.15,2
12489,2293,25,644.15,2
3629,17075,27,13.82,2
114,16864,28,12.41,2
1994,17296,28,15.25,2
1994,1940,28,609.34,2
7090,17286,28,15.21,2
14321,2665,30,529.63,2
13837,17948,32,19.5,2
13837,1574,32,321.87,2
7589,2751,33,495.42,2
2003,2182,37,461.89,2
4892,2860,37,404.34,2
9235,1494,37,585.81,2
6719,17257,38,15,2
13944,17967,38,19.66,2
12632,16870,40,12.46,2
13231,2070,40,369.54,2
5075,16998,42,13.3,2
6073,16566,42,10.42,2
9053,1636,43,714.55,2
7721,1869,44,825.72,2
4515,2528,45,47.87,2
13110,16617,45,10.67,2
4446,2217,48,447.38,2
4923,2362,50,500.1,2
2864,16709,51,11.22,2
1536,17120,52,14.09,2
8868,17452,53,16.24,2
7372,16956,55,13.09,2
3726,16555,56,10.3,2
6522,16925,56,12.86,2
6994,17471,56,16.33,2
10244,2365,57,793.96,2
13006,16648,57,10.89,2
13006,1975,57,311.84,2
2486,16715,60,11.25,2
14209,2395,60,688.56,2
345,16779,63,11.7,2
8579,2221,63,523.45,2
1324,2101,64,534.25,2
6705,17221,64,14.79,2
3678,17691,65,17.81,2
4497,16554,65,10.3,2
9801,2082,65,318.15,2
12133,16745,65,11.45,2
1838,17594,66,17.06,2
8892,17931,67,19.42,2
10347,2641,67,585.11,2
3782,16821,68,12.06,2
6262,1885,68,526.28,2
6155,16777,69,11.69,2
6155,1913,69,81.42,2
13479,16814,71,11.99,2
10794,17965,72,19.63,2
12420,18027,74,19.98,2
12420,1585,74,123.6,2
4092,17559,76,16.87,2
5387,17658,76,17.54,2
5890,17063,77,13.76,2
12943,17844,77,18.87,2
11532,16862,78,12.36,2
14391,16963,78,13.11,2
5731,17664,79,17.6,2
11530,1949,79,848.11,2
11683,1818,79,827.04,2
9849,17974,80,19.69,2
11527,17375,80,15.79,2
8774,2584,82,95.97,2
1934,2566,83,105.15,2
3797,2190,83,199.59,2
4211,16635,83,10.8,2
6132,2782,83,554.57,2
8432,1682,83,158.86,2
4014,16633,84,10.8,2
9190,17237,86,14.87,2
14176,1759,86,835.29,2
14213,2473,86,788.4,2
14960,2186,86,464.32,2
9948,2895,87,632.1,2
12354,1502,87,407.71,2
212,17579,89,17,2
212,1489,89,81.57,2
7152,1926,89,255.78,2
1293,16575,90,10.46,2
5698,2007,90,36.18,2
9164,2704,90,973.75,2
955,16800,91,11.87,2
5523,17643,92,17.47,2
6585,16903,93,12.71,2
2932,2780,95,983.6,2
7327,16949,96,13.02,2
5219,17976,97,19.71,2
2605,2620,98,276.37,2
11397,17831,99,18.76,2
2927,2353,100,511.57,2
3881,2144,100,567.63,2
1775,17623,103,17.28,2
1775,2326,103,565.65,2
2263,17669,103,17.64,2
7156,2921,106,259.52,2
1008,17023,107,13.52,2
2842,16874,107,12.47,2
8709,17397,107,15.91,2
631,16937,108,12.94,2
1739,17420,108,16.06,2
4241,17759,108,18.28,2
5313,16764,108,11.6,2
10662,17360,108,15.66,2
4609,2626,110,355.29,2
9217,2011,110,680.02,2
13493,2110,113,576.83,2
11476,17728,115,18.02,2
2841,2131,116,378.03,2
6247,17289,116,15.22,2
8515,17911,117,19.28,2
8636,2574,118,921.95,2
4383,1850,119,421.77,2
14670,16857,120,12.31,2
7980,2364,121,576.49,2
7325,16883,122,12.52,2
7325,2769,122,32.22,2
10261,2136,122,674.78,2
13938,16530,122,10.14,2
8518,2467,123,532.55,2
1720,16964,125,13.11,2
9598,17250,125,14.96,2
1431,17042,128,13.65,2
9531,17116,128,14.07,2
5384,1684,131,493.49,2
8588,16759,131,11.57,2
13431,17185,131,14.56,2
14761,17883,131,19.13,2
12060,16795,133,11.85,2
12060,2153,133,660.51,2
5907,16818,134,12.01,2
10248,16856,134,12.31,2
10248,2918,134,855.03,2
11819,16580,134,10.49,2
14876,17204,134,14.68,2
11462,2168,135,502.51,2
3419,17088,137,13.87,2
11379,17382,137,15.82,2
5356,1532,138,704.63,2
1286,17017,139,13.5,2
775,16571,140,10.44,2
3466,17529,140,16.74,2
6239,2414,140,727.98,2
14565,2355,140,26.34,2
112,1676,141,818.85,2
4475,2758,141,538.55,2
5131,16991,141,13.24,2
5131,2529,141,660.44,2
13108,16535,141,10.18,2
4335,17386,142,15.85,2
9661,2407,142,257.77,2
5729,17605,143,17.14,2
1132,16587,144,10.52,2
11845,2208,144,510.01,2
6293,17294,145,15.25,2
7183,16686,145,11.11,2
6535,16771,146,11.64,2
13291,2242,146,790.27,2
1341,16782,147,11.73,2
11770,17528,147,16.73,2
13521,17378,147,15.8,2
13521,2638,147,740.53,2
6561,17154,148,14.34,2
6561,2372,148,121.51,2
3609,16908,149,12.78,2
4592,17410,150,16,2
7240,2237,150,809.01,2
13118,17828,150,18.74,2
11396,17997,151,19.81,2
6346,17513,152,16.61,2
182,17172,153,14.46,2
182,2482,153,178.72,2
9571,2170,153,727.17,2
10084,1704,154,651.9,2
13213,17320,156,15.4,2
2141,1771,157,298.66,2
14429,1553,157,271.78,2
8535,17886,159,19.13,2
10625,1832,159,238.03,2
8519,1868,160,23.66,2
6566,16977,161,13.18,2
6790,17335,161,15.51,2
8642,16984,161,13.22,2
13603,1718,161,876.07,2
5962,17651,162,17.52,2
8336,2327,162,24.12,2
10706,17983,164,19.72,2
6999,17917,165,19.34,2
8425,17043,165,13.65,2
440,1746,166,99.32,2
13963,17872,166,19.05,2
392,2016,168,107.5,2
2239,16961,168,13.11,2
14090,16902,168,12.71,2
2950,17639,169,17.46,2
13607,1911,171,708.66,2
6302,2392,172,851.4,2
11317,2048,172,867.01,2
4471,17122,174,14.1,2
8858,1820,174,395.65,2
12169,17437,174,16.15,2
3079,2420,176,980.41,2
7504,2296,177,719.67,2
9712,2480,179,906.86,2
11675,2614,179,620.02,2
13759,17031,179,13.56,2
8330,17874,182,19.07,2
10279,1634,182,953.51,2
10906,2047,184,596.44,2
2447,1672,185,549.91,2
9526,2262,185,25.28,2
13443,16735,185,11.39,2
7374,16839,186,12.19,2
618,16708,187,11.21,2
2267,17390,187,15.87,2
6436,17500,187,16.52,2
6662,16610,187,10.62,2
8439,2274,187,752.02,2
10900,2379,187,429.02,2
8255,2689,188,62.44,2
5767,17701,189,17.86,2
10553,17109,189,14.02,2
14860,2244,189,358.5,2
8402,17110,190,14.02,2
10834,17751,191,18.22,2
11505,16942,192,12.96,2
10157,2546,193,84.97,2
12919,17126,195,14.14,2
5925,2829,201,903.61,2
12326,2164,201,309.98,2
10165,16729,202,11.34,2
4638,17555,204,16.83,2
9379,17625,204,17.28,2
5802,1596,205,304.86,2
5886,16887,205,12.56,2
3754,17062,208,13.74,2
14459,2511,208,48.53,2
1630,2268,209,269.83,2
5154,1837,210,570.86,2
7570,17824,211,18.73,2
8250,2093,211,717.01,2
14355,2589,211,729.75,2
2127,2339,212,755.53,2
887,17518,214,16.64,2
2787,2604,214,404.37,2
11833,18000,215,19.84,2
3999,2909,216,272.78,2
13348,2550,216,692.01,2
13459,16525,216,10.1,2
13245,16789,217,11.78,2
3509,17210,218,14.73,2
11504,1559,218,134.76,2
2288,16896,219,12.67,2
10024,17465,219,16.3,2
10858,17178,219,14.51,2
3228,16830,220,12.1,2
6184,2526,220,475.36,2
8343,17869,220,19.02,2
6437,16523,221,10.1,2
9250,2492,221,83.73,2
10694,17842,222,18.86,2
12808,17652,223,17.52,2
12808,1642,223,681.64,2
2276,17022,224,13.52,2
3903,18024,224,19.97,2
4616,16713,224,11.24,2
7814,2911,224,507.83,2
10539,16515,225,10.02,2
12937,17372,226,15.76,2
251,17729,228,18.02,2
710,1929,229,93.09,2
1157,17125,229,14.13,2
1157,2200,229,980.24,2
1435,1568,229,662.94,2
7529,17029,229,13.55,2
4593,16766,230,11.61,2
10946,2241,230,249.92,2
9306,2460,231,727.73,2
704,16572,232,10.45,2
3889,1884,232,330.63,2
437,16785,233,11.74,2
9815,17830,233,18.76,2
13045,16548,233,10.26,2
48,2211,234,460.04,2
162,2085,234,988.39,2
6832,1927,234,555.32,2
6268,1896,235,902.24,2
7507,17197,235,14.61,2
13806,1971,235,453.12,2
2179,1668,236,784.64,2
8486,17885,236,19.13,2
14599,1691,236,359.44,2
671,2723,237,699.36,2
3151,17396,237,15.9,2
7116,17366,237,15.69,2
11334,16838,237,12.18,2
8777,17217,238,14.77,2
10978,17722,238,17.97,2
12276,16876,238,12.48,2
5712,17583,239,17.02,2
9474,2006,240,610.96,2
10867,2832,240,199.58,2
11701,17550,240,16.82,2
10171,17399,242,15.91,2
10994,17818,242,18.64,2
12898,17103,242,13.98,2
3112,16877,243,12.48,2
3339,17321,243,15.4,2
9127,17907,245,19.26,2
6964,1675,247,615.3,2
2730,2181,248,814.05,2
575,1663,249,478.11,2
12413,2679,249,157.95,2
2015,1565,250,837.67,2
9411,16621,250,10.69,2
1883,16847,251,12.23,2
1883,2010,251,527.85,2
6831,17405,251,15.95,2
6831,1865,251,944.59,2
6810,2432,252,643.3,2
1213,1797,253,517.85,2
6739,16581,255,10.49,2
13930,16861,256,12.35,2
14979,2265,257,120.08,2
3765,16808,258,11.94,2
11610,1877,258,420.38,2
1628,17616,260,17.2,2
4877,16568,260,10.42,2
14145,18016,260,19.92,2
4359,17037,261,13.61,2
7266,2439,261,844.8,2
9003,2032,261,930.06,2
35,17589,262,17.04,2
5815,16921,262,12.85,2
11007,16997,262,13.27,2
167,2738,263,774.89,2
6498,2060,264,704.05,2
12646,17057,268,13.71,2
12646,2743,268,586.14,2
4398,17021,269,13.52,2
4439,1589,269,355.04,2
5167,17788,269,18.43,2
14001,17333,269,15.5,2
1667,2774,270,856.64,2
4537,17328,272,15.46,2
5432,16594,272,10.54,2
13903,1812,272,907.16,2
7135,2697,274,754.17,2
14318,1786,274,962.08,2
7863,17985,275,19.73,2
11971,17261,275,15.03,2
12857,1773,275,365.99,2
5946,2636,277,120.05,2
6408,17820,277,18.66,2
13798,2790,278,533.43,2
5873,1980,279,277.29,2
7933,17837,279,18.81,2
9351,17466,280,16.31,2
9351,2542,280,487.51,2
6996,1982,282,627.57,2
277,16534,283,10.17,2
6903,16664,283,10.99,2
4291,17497,285,16.5,2
3187,1723,286,262.66,2
3664,2323,287,183.76,2
8122,1730,288,105.23,2
11050,1680,288,474.92,2
3050,17836,289,18.81,2
4822,17192,292,14.59,2
1141,2706,293,584.01,2
5631,2083,294,880.16,2
6995,16540,294,10.19,2
10109,16969,294,13.13,2
13036,17418,296,16.04,2
7896,17030,297,13.55,2
7896,2158,297,425.84,2
3177,2405,298,298.78,2
6479,16659,298,10.93,2
11457,16753,298,11.53,2
642,2248,299,122.61,2
2010,16567,300,10.42,2
3296,2663,302,579.41,2
7937,17675,302,17.68,2
13294,17219,303,14.77,2
6683,16679,304,11.07,2
8106,2651,305,122.69,2
12511,17541,305,16.77,2
8746,2698,306,853.62,2
10862,17132,306,14.17,2
809,2588,307,918.13,2
2283,17318,308,15.39,2
1591,2462,309,572.85,2
6359,16699,309,11.17,2
8984,17293,309,15.24,2
4519,17139,310,14.22,2
8161,2910,310,590.35,2
9602,17146,311,14.27,2
9602,1918,311,165.12,2
12033,1594,312,548.28,2
14986,1726,312,146.97,2
7229,17460,314,16.27,2
8946,1987,314,186.48,2
9886,17145,314,14.27,2
4947,1547,315,473.48,2
1107,17894,316,19.16,2
13773,17442,316,16.18,2
5402,2561,317,229.77,2
8963,17995,318,19.79,2
8285,2463,319,300.74,2
13021,16514,319,10.01,2
13021,2472,319,898.28,2
2188,2352,320,819.39,2
14168,17252,320,14.97,2
1115,2284,321,784.42,2
8860,17850,321,18.89,2
4079,2797,322,230.92,2
10053,2737,322,681.66,2
5700,17853,323,18.9,2
11511,1800,324,59.37,2
12844,17003,324,13.34,2
7163,17802,327,18.54,2
9160,16688,328,11.12,2
858,2637,329,566.54,2
13199,17511,329,16.61,2
528,1593,330,198.7,2
8173,16986,330,13.24,2
8173,2583,330,986.59,2
2744,17431,331,16.11,2
3201,2904,331,637.33,2
10695,17731,332,18.03,2
13434,1909,333,250.21,2
921,16526,334,10.12,2
14293,17206,337,14.7,2
81,2434,338,58.5,2
9117,17280,338,15.18,2
531,17593,339,17.06,2
4491,2328,339,485.65,2
7903,1501,340,635.92,2
1219,17055,342,13.71,2
1705,1552,343,436.61,2
11956,17601,343,17.1,2
14144,17816,344,18.63,2
5992,2624,346,54.51,2
6485,17377,347,15.79,2
14554,1630,347,485.87,2
4010,17743,348,18.12,2
706,1983,349,287.58,2
2731,17932,349,19.42,2
7931,1756,349,434.79,2
10828,2787,349,574.06,2
11554,2306,350,719.21,2
7667,17415,351,16.04,2
2924,17131,354,14.17,2
5470,17260,354,15.03,2
6922,1583,354,773.85,2
9200,1841,354,905.22,2
9276,2795,354,700.18,2
4580,18022,355,19.95,2
5797,17585,356,17.03,2
804,17696,357,17.83,2
804,2735,357,347.13,2
11650,17447,357,16.22,2
13623,17556,357,16.85,2
6524,17142,358,14.25,2
6524,2163,358,519.81,2
2681,2497,359,371.76,2
7993,16632,359,10.79,2
13215,1543,360,763.67,2
7559,16995,362,13.26,2
12099,1733,362,542.44,2
2375,16606,363,10.61,2
11255,17355,363,15.65,2
7052,1689,364,193.26,2
10530,16873,364,12.47,2
10561,2455,366,39.34,2
13080,17234,366,14.85,2
8945,17446,367,16.22,2
5190,17381,368,15.81,2
10905,16966,368,13.12,2
7161,2613,369,637.9,2
11581,1507,369,702.5,2
5975,16728,370,11.34,2
14130,2558,370,113.17,2
2178,16603,371,10.6,2
8590,17783,372,18.4,2
5469,16850,373,12.26,2
6767,16646,374,10.88,2
12320,16933,375,12.93,2
12320,2400,375,382.76,2
5111,17950,376,19.52,2
7802,1833,376,903.3,2
4084,17865,377,18.98,2
1818,2713,378,839.66,2
6868,17046,379,13.67,2
3438,1637,381,246.18,2
9827,2479,381,281.54,2
12468,16853,381,12.29,2
3482,16710,382,11.22,2
8983,2013,382,993.88,2
9880,2708,382,765.13,2
4464,1601,384,615.05,2
5913,17902,384,19.23,2
12275,16868,384,12.45,2
13851,2686,384,637.62,2
10713,17412,385,16.02,2
2370,2616,386,400.28,2
13051,16723,386,11.3,2
12669,2290,391,986.23,2
831,2198,394,792.46,2
4331,2888,394,501.48,2
12308,1595,394,770.71,2
2394,1984,395,109.51,2
14312,17229,395,14.83,2
14413,2928,395,366.82,2
10778,17839,397,18.83,2
10778,2433,397,436.76,2
793,2243,399,125.06,2
13175,17746,400,18.17,2
14572,17610,400,17.18,2
14572,2205,400,680.27,2
799,1581,402,744.12,2
840,17462,402,16.29,2
992,17265,402,15.05,2
3132,16783,402,11.74,2
8013,2759,402,575.49,2
12363,1567,402,912.6,2
895,17596,404,17.07,2
8740,2647,404,893.53,2
12017,17325,404,15.42,2
4837,17713,405,17.93,2
4837,2652,405,839.58,2
7927,17884,406,19.13,2
7938,1617,406,747.05,2
3608,17739,408,18.09,2
8996,1662,408,758.57,2
11197,2846,408,437.86,2
14003,16994,409,13.25,2
14003,1798,409,188.88,2
165,17045,411,13.66,2
7682,17175,412,14.47,2
8268,1649,414,694.87,2
8732,16711,414,11.23,2
11414,2557,414,209.58,2
935,2121,416,317.45,2
3152,1493,418,453.89,2
13567,17588,418,17.04,2
8032,17345,419,15.55,2
14490,17941,419,19.47,2
6777,2178,421,689.93,2
8876,17734,422,18.04,2
8876,1607,422,900.71,2
13129,17262,422,15.04,2
13393,2384,422,93.09,2
6272,17697,423,17.83,2
6272,2307,423,164.74,2
6428,2507,424,315.1,2
12144,2924,424,488.46,2
13979,17975,424,19.7,2
14108,2338,424,437.83,2
14911,16657,424,10.92,2
14047,2256,425,233.31,2
6486,17006,426,13.38,2
10434,17621,426,17.27,2
9196,17873,427,19.06,2
14292,16678,427,11.07,2
11377,17796,429,18.5,2
14387,1496,429,227.59,2
1294,1736,430,953.18,2
13964,2876,430,111.5,2
8172,2742,431,84.37,2
8779,2793,431,751.14,2
5578,17944,432,19.5,2
7234,17622,432,17.27,2
7743,17726,432,18,2
2034,17736,434,18.07,2
2222,16845,434,12.22,2
11147,2313,435,550.82,2
8012,1787,437,502.96,2
10843,16749,437,11.51,2
4177,1731,438,92.84,2
9557,1839,438,304.34,2
12183,17648,439,17.52,2
14835,2717,439,823.14,2
3918,16886,441,12.55,2
5929,16945,441,13,2
14635,2368,441,348.74,2
4116,2022,442,652.08,2
9611,17194,442,14.59,2
365,2640,443,984.22,2
4757,2770,443,960.87,2
6140,2051,444,993.51,2
3936,17808,445,18.57,2
14508,16747,445,11.47,2
14508,2416,445,329.1,2
10837,2229,446,350.57,2
4697,2534,448,680.88,2
10341,2757,448,159.65,2
14592,17680,448,17.73,2
14592,2899,448,579.54,2
7021,16543,449,10.22,2
7021,1769,449,349.79,2
507,16666,450,11.02,2
9817,16722,450,11.3,2
14061,17662,451,17.59,2
13640,17135,452,14.19,2
6918,1516,453,674.95,2
542,17724,454,17.99,2
542,2281,454,522.84,2
3380,16707,454,11.21,2
13538,16730,454,11.35,2
13862,1685,454,567,2
5328,16521,455,10.1,2
5328,2389,455,930.97,2
10870,17123,455,14.11,2
11939,2711,455,552.74,2
1193,1871,456,300.7,2
3180,16867,458,12.44,2
12086,2255,459,855.93,2
677,17191,460,14.58,2
677,2314,460,697.02,2
11838,2038,460,776.63,2
447,2470,461,822.68,2
10281,16522,463,10.1,2
1064,17454,464,16.25,2
1064,1855,464,975.54,2
8739,2870,466,318.22,2
9881,2915,466,650.29,2
2292,16736,467,11.39,2
6689,1921,467,221.84,2
11617,17898,469,19.22,2
2820,17283,470,15.2,2
3856,16946,470,13.01,2
4413,2135,472,627.39,2
11207,2371,472,267.58,2
5216,16955,475,13.08,2
9644,2734,475,112.01,2
12440,2078,475,313.68,2
1103,16922,476,12.85,2
6082,17310,476,15.33,2
6082,2905,476,689.16,2
6322,16770,476,11.64,2
10112,17645,476,17.49,2
883,2234,477,756.42,2
9189,17492,477,16.47,2
2405,17427,478,16.1,2
10069,16824,478,12.08,2
10069,2863,478,129.3,2
5200,17032,479,13.57,2
5200,1665,479,144.46,2
7912,2864,479,878.9,2
1034,17150,480,14.32,2
2491,16831,480,12.11,2
2491,1894,480,328.1,2
7062,17070,480,13.8,2
11794,17159,480,14.37,2
1726,16549,482,10.27,2
7315,17346,486,15.55,2
7315,2523,486,771,2
6637,17790,487,18.45,2
6637,2329,487,207.04,2
10996,16625,488,10.74,2
14200,1671,488,718.18,2
1601,17323,490,15.42,2
6741,2538,491,855.2,2
11150,2415,492,617.46,2
3932,2126,494,969.73,2
10029,17373,495,15.77,2
1771,2580,496,760.89,2
11282,16798,498,11.87,2
12327,17011,498,13.41,2
6449,17449,501,16.23,2
6955,17571,501,16.95,2
10089,16915,501,12.82,2
11215,17684,501,17.77,2
686,16926,502,12.88,2
12597,17718,502,17.95,2
4966,1907,503,630.06,2
13338,2716,503,341.78,2
5325,17532,505,16.74,2
5325,1683,505,451.21,2
5716,2709,505,508.06,2
11911,17464,505,16.29,2
273,1652,506,329.35,2
429,1781,506,500.81,2
2446,1928,506,275.3,2
5742,17966,506,19.65,2
2195,1533,507,232.19,2
2548,17087,507,13.87,2
2781,16527,508,10.12,2
12886,17730,508,18.02,2
12218,17309,509,15.32,2
7572,1763,510,508.68,2
6612,2387,513,258.2,2
1261,2901,514,544.89,2
5180,16999,515,13.31,2
5317,17327,516,15.45,2
9113,17438,516,16.15,2
7065,17699,517,17.86,2
1497,17635,518,17.41,2
5027,2726,520,201.64,2
6624,16914,520,12.81,2
2159,17367,521,15.7,2
5691,17058,522,13.72,2
6332,2487,522,396.78,2
290,17657,523,17.54,2
9000,17331,523,15.48,2
1780,17034,524,13.58,2
2716,2308,525,635.65,2
3095,2675,525,129.04,2
5995,17199,525,14.62,2
8776,16582,525,10.49,2
9225,2469,525,404.99,2
10032,1531,525,889.92,2
13725,16586,525,10.52,2
13725,2547,525,79.78,2
9788,2789,526,773.97,2
10761,16882,526,12.52,2
3141,2278,527,896.94,2
8213,1632,528,449.11,2
7142,16718,529,11.27,2
2202,2095,530,875.2,2
6329,2383,530,250.63,2
12373,2408,531,51.96,2
3840,2315,533,233.54,2
9061,17634,534,17.41,2
14984,17119,535,14.09,2
1968,16981,538,13.21,2
2313,18021,538,19.95,2
7558,17519,539,16.65,2
10711,17646,539,17.49,2
10711,2187,539,66.86,2
12754,17422,539,16.07,2
11585,17980,541,19.72,2
885,1721,542,829.45,2
13177,16537,542,10.18,2
11641,16577,543,10.47,2
14194,17627,544,17.31,2
7208,2245,545,331.26,2
7983,16900,545,12.69,2
14278,16784,547,11.74,2
3811,17307,548,15.31,2
3811,2869,548,370.68,2
14000,1724,548,733.21,2
1546,2468,549,489.43,2
11522,18023,550,19.95,2
13885,16787,550,11.75,2
2429,17871,551,19.05,2
2028,1801,552,746.58,2
2521,2444,552,349.99,2
8397,2842,552,501.05,2
12031,2031,553,243.44,2
2815,17455,554,16.25,2
14848,1829,555,182.36,2
13473,2578,558,50.4,2
5265,2543,559,626.77,2
937,1992,560,563.68,2
7349,1664,560,510.13,2
9714,16860,560,12.33,2
361,16773,562,11.66,2
1627,16592,562,10.53,2
8933,2037,562,276.89,2
3272,2532,563,166.86,2
5442,1903,564,103.92,2
9201,1619,564,154.84,2
2135,1569,565,152.36,2
3902,16673,565,11.05,2
14373,2076,566,156.24,2
2437,16854,567,12.29,2
8448,2124,567,438.36,2
6039,16763,570,11.58,2
6630,2127,572,917.17,2
3773,16786,574,11.75,2
6170,17470,574,16.32,2
3760,16698,576,11.17,2
3767,16924,577,12.86,2
789,1862,579,197.89,2
2148,17127,579,14.15,2
1012,16993,580,13.25,2
6740,2023,580,392.94,2
3343,17496,582,16.5,2
11676,1898,582,951.86,2
13342,1946,582,748.79,2
7248,17512,585,16.61,2
8133,16653,586,10.9,2
1156,16776,587,11.68,2
3046,2491,587,56.7,2
3382,1633,587,497.68,2
4345,2114,587,351.44,2
7409,16700,587,11.17,2
14527,2347,587,243.2,2
12723,1794,588,880.18,2
4956,2892,589,205.04,2
9428,1603,589,243.65,2
6146,2576,590,722.2,2
8689,17108,590,14.01,2
13162,1520,590,885.38,2
3440,2802,591,325.24,2
5972,2283,591,929.56,2
11318,1492,593,321.15,2
13474,16684,593,11.09,2
13474,2161,593,294.01,2
5234,2933,594,325,2
14936,2174,594,298.04,2
13886,1764,595,600.83,2
1896,2902,596,272.64,2
2632,17833,596,18.79,2
10875,16716,596,11.26,2
2612,2312,597,379.97,2
11604,17305,597,15.28,2
4087,17344,598,15.55,2
7214,16701,600,11.19,2
14376,1861,600,397.16,2
145,1923,601,100.19,2
14154,1826,601,908.18,2
7231,16717,602,11.26,2
4366,17416,603,16.04,2
5285,17719,603,17.95,2
9389,2253,605,349.38,2
317,16801,607,11.88,2
7740,2195,608,960.17,2
8998,17905,610,19.26,2
9565,2199,610,388.81,2
9599,2113,610,223.56,2
14828,2662,610,367.96,2
12053,2128,611,347.99,2
4830,17501,612,16.53,2
4574,17411,613,16.01,2
4574,2586,613,652.75,2
6191,17290,613,15.22,2
4710,16593,614,10.53,2
9577,1960,615,594.52,2
7882,17156,616,14.35,2
8551,18007,617,19.88,2
5715,17678,618,17.7,2
9439,17107,618,14.01,2
11385,2850,618,492.7,2
12840,18003,619,19.85,2
7025,16682,620,11.08,2
3771,1714,621,38.48,2
6505,1674,621,883.22,2
10718,17361,623,15.66,2
8118,16551,624,10.28,2
12332,17040,624,13.63,2
14268,17444,624,16.2,2
1761,1906,627,780.32,2
3983,2251,627,760.75,2
1862,1864,630,290.03,2
11210,17160,630,14.37,2
1002,17889,631,19.15,2
6250,17071,631,13.8,2
